DateTime,AddedIPs,RemovedIPs
1548230434,96,2
1548231387,89,6
1548232364,86,1
1548234029,152,275
1548236455,128,3
1548238574,116,274
1548239647,163,356
1548241474,99,3
1548243379,106,6
1548245568,115,4
1548247456,108,1
1548249855,118,0
1548252257,165,228
1548253945,186,2
1548256120,123,3
1548258283,116,3
1548260910,144,179
1548263530,155,221
1548265954,94,3
1548267872,107,227
1548270274,328,4
1548272674,122,226
1548275099,146,3
1548276996,114,325
1548279625,98,5
1548281090,90,1
1548283698,130,286
1548285897,110,5
1548288080,115,221
1548290419,121,5
1548293799,139,222
1548295966,139,2
1548298842,116,242
1548301949,129,0
1548304852,132,224
1548307016,114,0
1548309874,124,165
1548312753,131,160
1548315646,106,6
1548317800,90,163
1548321144,170,190
1548324759,136,187
1548327377,97,4
1548330279,121,314
1548333395,112,6
1548335558,111,233
1548338168,165,8
1548341540,184,621
1548344650,164,9
1548348524,153,3
1548352359,242,4
1548353812,154,3
1548355936,150,5
1548359314,170,7
1548362191,181,6
1548365809,180,5
1548368205,189,12
1548371807,194,8
1548375887,189,6
1548379719,247,10
1548383578,195,4
1548387401,137,6
1548390758,145,4
1548407537,368,1
1548411185,120,314
1548415252,157,162
1548418362,116,204
1548422455,136,210
1548426976,169,221
1548430363,160,248
1548433948,210,369
1548436373,111,2
1548446178,227,8
1548450020,201,306
1548457964,190,591
1548461546,155,7
1548465169,140,1
1548471638,164,1
1548475459,141,4
1548485770,236,528
1548488273,121,6
1548495507,174,0
1548498769,102,0
1548502351,162,2
1548507374,161,7
1548512185,188,2
1548519852,238,428
1548526369,183,3
1548529247,152,4
1548533793,230,395
1548539560,248,6
1548543653,225,7
1548548676,174,605
1548554444,188,5
1548558035,119,0
1548564270,165,3
1548568831,163,6
1548576275,173,219
1548581560,117,2
1548594974,285,177
1548598580,175,104
1548603392,178,152
1548606510,175,225
1548617768,313,9
1548635564,331,294
1548649611,264,413
1548663380,230,4
1548664483,102,1
1548699633,537,1219
1548700588,167,136
1548714056,311,762
1548748578,543,2011
1548750756,152,110
1548754590,210,100
1548765862,261,577
1548776655,240,479
1548790332,269,944
1548801872,281,885
1548811935,250,408
1548816995,209,4
1548822759,217,2
1548828758,248,393
1548845564,393,1471
1548855857,210,617
1548858262,142,133
1548862359,244,323
1548865475,210,144
1548867872,151,145
1548871487,227,239
1548874594,184,136
1548878447,223,463
1548883228,214,269
1548886359,166,235
1548890441,198,137
1548940847,643,2497
1548942765,155,1
1548947086,207,384
1548950449,184,204
1548991480,677,2883
1548996282,212,599
1548999168,193,8
1549003216,172,6
1549006596,144,5
1549012360,175,154
1549016920,194,125
1549022190,170,204
1549043798,338,1162
1549049569,277,5
1549053165,237,242
1549062030,240,273
1549065144,140,161
1549075974,245,429
1549085081,254,401
1549088445,175,7
1549092290,184,157
1549095877,175,197
1549101880,209,190
1549104766,166,145
1549115562,287,423
1549118198,225,211
1549131616,298,489
1549135721,270,211
1549139324,200,315
1549142917,223,4
1549147241,178,318
1549164738,317,868
1549168123,183,5
1549172444,146,206
1549176765,148,244
1549180114,111,5
1549183961,119,156
1549188758,161,291
1549191877,131,7
1549196183,151,6
1549200764,201,186
1549204591,204,277
1549211558,282,554
1549225237,308,429
1549228131,203,6
1549231236,223,7
1549235078,168,3
1549238176,122,12
1549241546,133,394
1549254970,240,279
1549259800,129,6
1549263642,156,3
1549266248,150,2
1549270360,135,582
1549277553,169,1
1549295769,325,6
1549298209,186,4
1549301570,180,8
1549305131,160,210
1549309019,223,302
1549323162,294,548
1549325078,202,3
1549330107,210,10
1549333961,221,3
1549338756,158,7
1549342360,121,4
1549356496,257,405
1549360340,185,261
1549363718,114,6
1549386019,358,475
1549386990,132,4
1549403561,309,269
1549405952,218,11
1549410270,182,283
1549452264,595,1320
1549457552,181,4
1549461169,204,113
1549463559,143,172
1549467138,174,3
1549471228,233,410
1549475326,234,178
1549478459,188,250
1549481550,169,228
1549539373,496,503
1549540330,140,828
1549542736,148,4
1549557412,324,1136
1549559538,168,6
1549566510,228,6
1549574176,261,12
1549580681,210,4
1549585234,186,4
1549588818,175,6
1549610414,421,675
1549611403,180,146
1549617390,205,132
1549622904,173,180
1549639972,329,274
1549641145,118,9
1549646439,166,7
1549651474,135,169
1549693218,572,1207
1549785378,669,3293
1549788029,120,5
1549794508,218,270
1549799323,184,150
1549810094,307,643
1549889316,674,2700
1549893642,175,4
1549901062,272,181
1549905132,219,231
1549908975,245,217
1549914757,294,556
1549917869,309,7
1549920296,239,6
1549923871,287,7
1549973565,673,2017
1549977376,247,8
1549981713,213,9
1549985560,223,5
1549990358,244,10
1550058966,760,1748
1550066922,435,389
1550070740,236,197
1550162898,781,2417
1550254334,879,3599
1550345540,859,1306
1550356099,537,10
1550359956,410,11
1550376733,669,9
1550377709,273,6
1550383969,430,9
